comm_id,account_id,comm_date,channel,duration_minutes,outcome,conc_compliant_script_used,agent
COM002538,DC101029,23/08/2026,Inbound Call,12.3,No Answer,Y,George W.
COM002539,DC101029,06-09-2025,Inbound Call,18.4,Left Voicemail,Y,Diane S.
COM002540,DC101030,2026-06-01,SMS,,Wrong Number,Y,Ellie G.
COM002541,DC101034,2024-12-13,Letter,,No Answer,Y,Carly C.
COM002542,DC101034,03/03/2025,outbound call,13.5,,Y,Marian S.
COM002543,DC101034,04/09/2025,Inbound Call,5.6,No Answer,Y,Colin A.
COM002544,DC101034,20-06-2025,Letter,,Wrong Number,Y,Clifford K.
COM002545,DC101035,2025-12-06,Inbound Call,3.7,Customer Confirmed Vulnerability,Y,Nigel M.
COM002546,DC101035,14/11/2025,Letter,,Requested Callback,N,Martyn L.
COM002547,DC101035,2025-08-26,Inbound Call,16.1,Payment Arranged,N,Gerard C.
COM002548,DC101036,27/07/2026,Call,13.9,No Answer,Y,Kelly C.
COM002549,DC101039,2025-08-19,SMS,,Refused to Pay,Y,Lesley W.
COM002550,DC101039,2026-08-26,SMS,,Left Voicemail,Y,Ryan O.
COM002551,DC101039,06/09/2025,Inbound Call,11.4,Refused to Pay,Y,Hazel M.
COM002552,DC101040,2025-07-02,Email,,Call Dropped,Y,Iain G.
COM002553,DC101040,09/04/2025,outbound call,13.2,Payment Arranged,Y,Jordan L.
COM002554,DC101040,2024-12-10,Inbound Call,19.9,,Y,Anne L.
COM002555,DC101041,11/12/2025,Inbound Call,7.4,Payment Arranged,Y,Maurice S.
COM002556,DC101043,2024-03-21,Email,,Complaint Raised,N,Nicholas L.
COM002557,DC101043,2025-04-25,Email,,Requested Callback,Y,Olivia B.
COM002558,DC101044,12/07/2026,Outbound Call,20.4,Wrong Number,Y,Kyle H.
COM002559,DC101044,2025-11-21,Letter,,,N,Justin T.
COM002560,DC101044,18/03/2026,Inbound Call,11.1,Requested Callback,Y,Leslie H.
COM002561,DC101046,25/06/2025,Outbound Call,1.1,No Answer,Y,Vincent H.
COM002562,DC101046,2025-02-12,Inbound Call,7.9,No Answer,Y,Jean T.
COM002563,DC101046,2025-01-24,Call,19.8,Complaint Raised,Y,Max W.
COM002564,DC101046,2026-01-12,Letter,,No Answer,Y,Albert C.
COM002565,DC101046,2025-10-13,Outbound Call,6.4,Complaint Raised,Y,Donna W.
COM002566,DC101046,26/09/2024,Letter,,Payment Arranged,Y,Marion S.
COM002567,DC101046,2024-11-10,Email,,Requested Callback,Y,Shirley C.
COM002568,DC101047,2024-07-17,Email,,No Answer,Y,Sarah C.
COM002569,DC101047,2024-12-25,Letter,,Left Voicemail,N,Paula C.
COM002570,DC101047,2024-10-31,Inbound Call,19.2,No Answer,Y,Eric O.
COM002571,DC101047,2024-01-28,Inbound Call,4.6,Payment Arranged,Y,Ashley F.
COM002572,DC101047,2024-03-29,outbound call,1.8,Call Dropped,Y,Kirsty T.
COM002573,DC101049,2024-10-28,SMS,,Left Voicemail,Y,Georgia W.
COM002574,DC101050,2026-04-08,Email,,Payment Arranged,Y,Philip R.
COM002575,DC101050,05-12-2025,Letter,,,Y,Paul W.
COM002576,DC101051,2025-06-26,Call,2.6,No Answer,Y,Tom J.
COM002577,DC101052,2025-04-01,Call,13.1,Wrong Number,Y,Max C.
COM002578,DC101052,2026-01-16,Letter,,No Answer,Y,Deborah W.
COM002579,DC101052,07/07/2025,Email,,Requested Callback,Y,Damian P.
COM002580,DC101052,14/04/2025,Inbound Call,1.7,,Y,Marie G.
COM002581,DC101052,2024-10-03,outbound call,20.2,Wrong Number,Y,Ryan J.
COM002582,DC101053,2025-05-15,outbound call,8.0,Left Voicemail,N,Eleanor H.
COM002583,DC101053,26/07/2025,Inbound Call,8.3,Refused to Pay,Y,Ellie P.
COM002584,DC101053,2025-02-18,Letter,,No Answer,N,Stewart J.
COM002585,DC101054,2026-04-13,Email,,,Y,Victoria P.
COM002586,DC101054,08-03-2026,outbound call,16.4,Left Voicemail,Y,Billy M.
COM002587,DC101055,24-02-2026,Call,18.9,Customer Confirmed Vulnerability,Y,Zoe S.
COM002588,DC101055,2026-09-07,Outbound Call,12.2,Disputed Debt,Y,Phillip M.
COM002589,DC101055,2025-08-15,Email,,Refused to Pay,N,Hannah W.
COM002590,DC101056,2024-09-28,Email,,Payment Arranged,Y,Alison W.
COM002591,DC101056,27/03/2024,SMS,,Left Voicemail,Y,Bruce S.
COM002592,DC101056,2024-09-13,Outbound Call,13.2,Requested Callback,Y,Douglas W.
COM002593,DC101056,2024-01-04,Outbound Call,10.1,Left Voicemail,Y,Jade C.
COM002594,DC101056,2025-02-20,outbound call,16.3,No Answer,Y,Charlotte M.
COM002595,DC101056,29/07/2024,Call,20.5,No Answer,Y,Sophie F.
COM002596,DC101056,2025-07-17,Email,,No Answer,Y,Joseph O.
COM002597,DC101056,19-08-2024,Call,10.5,Refused to Pay,Y,Joel Y.
COM002598,DC101056,05/06/2025,SMS,,No Answer,Y,Nicholas R.
COM002599,DC101056,2025-01-04,Outbound Call,20.6,Requested Callback,Unknown,Georgia M.
COM002600,DC101057,2025-07-08,Outbound Call,12.8,No Answer,Y,Darren B.
COM002601,DC101057,2025-08-14,Letter,,Payment Arranged,Y,Alice B.
COM002602,DC101057,16/10/2025,Letter,,Left Voicemail,Y,Mohammed M.
COM002603,DC101057,05/06/2026,outbound call,15.6,Left Voicemail,N,Jamie B.
COM002604,DC101058,2026-03-14,Outbound Call,20.6,Customer Confirmed Vulnerability,Y,Albert T.
COM002605,DC101058,12/06/2026,SMS,,No Answer,Y,Sandra B.
COM002606,DC101058,21/09/2026,outbound call,2.1,Left Voicemail,Unknown,Chelsea C.
COM002607,DC101058,04/01/2026,SMS,,Left Voicemail,N,Gregory S.
COM002608,DC101058,03/08/2026,outbound call,13.7,Customer Confirmed Vulnerability,Y,Julie A.
COM002609,DC101058,14/10/2025,Letter,,Wrong Number,Y,Anne R.
COM002610,DC101058,2026-04-06,Call,21.5,No Answer,Y,Alan W.
COM002611,DC101060,2025-06-29,Call,16.3,Wrong Number,Y,Diane W.
COM002612,DC101060,2025-03-14,Letter,,Payment Arranged,N,Duncan K.
COM002613,DC101061,2026-04-23,Call,8.9,No Answer,Y,Leah W.
COM002614,DC101061,2025-07-18,outbound call,21.0,Left Voicemail,Y,Phillip B.
COM002615,DC101061,2024-11-27,Inbound Call,5.4,Refused to Pay,Y,Carol J.
COM002616,DC101062,18/01/2026,Inbound Call,2.0,Refused to Pay,Y,Trevor F.
COM002617,DC101063,2025-05-04,Inbound Call,9.5,No Answer,Y,Justin B.
COM002618,DC101063,2024-12-02,Inbound Call,7.7,,Y,Alice W.
COM002619,DC101063,2025-06-16,SMS,,Call Dropped,Y,Jemma W.
COM002620,DC101064,2025-07-05,Inbound Call,12.0,Left Voicemail,Y,Andrew V.
COM002621,DC101064,2024-08-10,Email,,Customer Confirmed Vulnerability,Y,Alison B.
COM002622,DC101064,2025-05-26,Letter,,Complaint Raised,Y,Kathleen C.
COM002623,DC101064,2024-05-10,Email,,No Answer,Y,Charlie K.
COM002624,DC101064,2024-10-12,Inbound Call,9.8,Left Voicemail,Y,Hugh D.
COM002625,DC101064,2025-06-24,Email,,No Answer,N,Jordan C.
COM002626,DC101064,2024-07-07,Letter,,Payment Arranged,Y,Russell A.
COM002627,DC101066,2026-05-16,Inbound Call,15.4,Left Voicemail,Y,Leslie B.
COM002628,DC101066,2026-08-31,Letter,,Payment Arranged,Y,Annette R.
COM002629,DC101066,2025-11-04,Inbound Call,16.1,Payment Arranged,Y,Stephanie D.
COM002630,DC101067,2026-09-01,Call,15.2,Payment Arranged,Y,Peter C.
COM002631,DC101068,17/02/2025,Email,,Payment Arranged,Y,Kim S.
COM002632,DC101068,2026-04-05,Outbound Call,6.1,Refused to Pay,Unknown,Daniel W.
COM002633,DC101068,18-02-2026,Call,14.3,,N,Kim S.
COM002634,DC101069,2024-07-11,SMS,,Requested Callback,N,Terence G.
COM002635,DC101069,2024-12-02,Email,,No Answer,Y,Darren S.
COM002636,DC101069,2024-08-26,Call,10.6,Requested Callback,Y,Chelsea O.
COM002637,DC101069,09/01/2025,SMS,,Requested Callback,Y,Beth M.
COM002638,DC101070,24-08-2025,SMS,,No Answer,Y,Joanne R.
COM002639,DC101071,2025-04-28,Letter,,No Answer,Y,Jane D.
COM002640,DC101071,05/23/2025,Inbound Call,14.4,Requested Callback,Y,Christian B.
COM002641,DC101071,2026-03-20,Email,,Disputed Debt,Y,Brian A.
COM002642,DC101071,2025-04-22,outbound call,13.3,Payment Arranged,Y,Ben W.
COM002643,DC101071,08/07/2025,Call,6.5,,Y,Sian W.
COM002644,DC101071,2026-03-02,SMS,,Complaint Raised,Y,Stephen J.
COM002645,DC101071,2025-06-07,SMS,,No Answer,Y,Kimberley J.
COM002646,DC101071,25/08/2025,Email,,Complaint Raised,Y,Natasha B.
COM002647,DC101071,2025-07-30,SMS,,Requested Callback,Y,Jonathan D.
COM002648,DC101071,2025-04-15,SMS,,Disputed Debt,Y,Kirsty W.
COM002649,DC101072,29/06/2026,SMS,,No Answer,Y,Abigail O.
COM002650,DC101073,03/11/2024,Outbound Call,9.2,No Answer,Unknown,Rita S.
COM002651,DC101075,2025-06-04,Email,,Left Voicemail,Y,Donald H.
COM002652,DC101075,2025-06-08,Outbound Call,6.9,Left Voicemail,Y,Clare R.
COM002653,DC101075,2025-08-05,Call,0.6,Payment Arranged,Y,Thomas W.
COM002654,DC101077,03/03/2025,SMS,,No Answer,N,Marcus T.
COM002655,DC101077,2025-09-16,Inbound Call,16.5,Requested Callback,Y,Kate H.
COM002656,DC101077,2025-10-14,Inbound Call,10.3,Complaint Raised,Y,Robert M.
COM002657,DC101078,2026-03-11,Email,,Requested Callback,Y,Paula H.
COM002658,DC101078,2025-12-06,Letter,,No Answer,Y,Rosie H.
COM002659,DC101078,23/02/2026,Outbound Call,14.3,Wrong Number,N,Nicholas D.
COM002660,DC101079,2025-03-10,Call,6.2,No Answer,Y,Toby S.
COM002661,DC101079,2025-03-13,SMS,,Payment Arranged,Unknown,Ruth F.
COM002662,DC101079,2025-07-01,Letter,,Requested Callback,Y,Jack C.
COM002663,DC101079,19/08/2025,Inbound Call,3.7,Left Voicemail,Y,Sarah R.
COM002664,DC101079,2025-07-24,outbound call,16.7,Call Dropped,Y,Kathryn S.
COM002665,DC101079,19-09-2025,Letter,,Left Voicemail,Y,Barbara P.
COM002666,DC101079,2025-01-07,outbound call,16.1,Requested Callback,Y,Jessica A.
COM002667,DC101079,25/10/2025,Email,,Requested Callback,Y,Philip R.
COM002668,DC101079,2025-08-02,Inbound Call,2.1,Customer Confirmed Vulnerability,Y,Shannon W.
COM002669,DC101079,09/13/2024,outbound call,8.7,Disputed Debt,Y,Paul C.
COM002670,DC101081,04/04/2026,Call,18.0,Wrong Number,Y,Abdul B.
COM002671,DC101081,09/02/2026,Call,11.8,Call Dropped,Y,Sally C.
COM002672,DC101081,2026-02-03,Email,,Refused to Pay,Y,Ricky S.
COM002673,DC101081,22/09/2025,Letter,,Payment Arranged,Y,Duncan B.
COM002674,DC101081,18-07-2025,Email,,Complaint Raised,N,Amelia L.
COM002675,DC101081,19-05-2025,Letter,,Left Voicemail,Y,Annette D.
COM002676,DC101081,2026-05-16,Letter,,,Y,Keith H.
COM002677,DC101082,2026-08-31,Email,,Complaint Raised,Y,Elizabeth J.
COM002678,DC101082,2025-12-08,Call,10.7,Disputed Debt,Y,Christopher C.
COM002679,DC101082,2026-07-24,SMS,,Disputed Debt,Y,Nicola W.
COM002680,DC101082,2026-01-24,Outbound Call,21.0,Wrong Number,Y,Mathew A.
COM002681,DC101082,2025-06-08,Outbound Call,7.3,No Answer,Y,Josephine C.
COM002682,DC101082,2025-08-29,Outbound Call,19.7,Requested Callback,Y,Leah H.
COM002683,DC101082,08-09-2026,Email,,Complaint Raised,Y,Lee W.
COM002684,DC101083,2025-12-18,Letter,,No Answer,Y,Howard Y.
COM002685,DC101084,2025-11-23,Letter,,Customer Confirmed Vulnerability,N,Sylvia S.
COM002686,DC101084,27/06/2025,Inbound Call,21.2,No Answer,Y,Hilary L.
COM002687,DC101085,29/11/2024,outbound call,2.5,Disputed Debt,Y,Marc S.
COM002688,DC101085,2025-11-22,Email,,Disputed Debt,Y,Jordan C.
COM002689,DC101086,2024-01-09,SMS,,Call Dropped,Y,June S.
COM002690,DC101086,06/05/2024,Call,4.8,Refused to Pay,Y,Amy Y.
COM002691,DC101086,2024-08-14,Outbound Call,15.8,Customer Confirmed Vulnerability,Y,Luke W.
COM002692,DC101086,2024-02-04,Email,,Disputed Debt,Y,Anthony M.
COM002693,DC101086,2025-02-17,Email,,,Y,Sally J.
COM002694,DC101086,2024-10-04,Letter,,Left Voicemail,Y,Ryan W.
COM002695,DC101086,2025-02-26,Outbound Call,20.5,Requested Callback,Y,Gary P.
COM002696,DC101086,01-04-2024,Email,,Payment Arranged,Y,Joanne H.
COM002697,DC101086,2024-04-10,Letter,,,Y,Roger F.
COM002698,DC101086,31/07/2024,Email,,No Answer,Unknown,Elizabeth W.
COM002699,DC101087,28/09/2025,Email,,Payment Arranged,Y,Bryan L.
COM002700,DC101087,2025-10-01,Outbound Call,20.2,Call Dropped,Y,Kerry R.
COM002701,DC101088,11/08/2026,Outbound Call,0.8,No Answer,Y,Irene B.
COM002702,DC101089,2025-06-02,Inbound Call,3.4,Left Voicemail,Y,Georgia B.
COM002703,DC101089,2025-02-19,Letter,,Payment Arranged,Y,Rosemary M.
COM002704,DC101091,2024-07-23,Inbound Call,19.7,Requested Callback,Y,Eileen J.
COM002705,DC101091,2024-04-29,Letter,,Payment Arranged,Y,Martyn N.
COM002706,DC101091,2025-05-20,SMS,,Payment Arranged,Y,Samantha P.
COM002707,DC101091,2024-07-11,Email,,Requested Callback,Y,Mary C.
COM002708,DC101092,27/07/2026,Call,7.5,Refused to Pay,Y,Grace Y.
COM002709,DC101092,19-03-2026,Email,,No Answer,Y,Emma T.
COM002710,DC101093,05/08/2025,Inbound Call,16.2,No Answer,Y,Megan S.
COM002711,DC101093,30-06-2024,SMS,,Wrong Number,Y,Wayne B.
COM002712,DC101094,2024-04-24,Letter,,Left Voicemail,Y,Aaron G.
COM002713,DC101094,17/08/2024,Email,,No Answer,Y,Shane J.
COM002714,DC101096,2025-11-22,Letter,,Left Voicemail,Y,Clive T.
COM002715,DC101096,2025-10-10,Outbound Call,12.9,Payment Arranged,Y,Emily C.
COM002716,DC101098,01/03/2026,Letter,,No Answer,Y,Max L.
COM002717,DC101098,2025-12-21,Email,,Left Voicemail,Y,Marilyn P.
COM002718,DC101099,2026-01-06,outbound call,17.6,Requested Callback,Y,Jemma S.
COM002719,DC101099,2026-07-24,Inbound Call,12.1,,Y,Zoe D.
COM002720,DC101101,01/07/2026,Inbound Call,19.9,Left Voicemail,Y,Jonathan C.
COM002721,DC101101,2026-05-10,Call,20.0,No Answer,Unknown,Bryan B.
COM002722,DC101102,2026-06-16,Call,3.4,Payment Arranged,Y,Gareth B.
COM002723,DC101104,2026-05-10,Email,,Disputed Debt,Y,Jane A.
COM002724,DC101104,2025-05-05,Inbound Call,10.9,Payment Arranged,Y,Fiona G.
COM002725,DC101104,12/04/2025,Outbound Call,6.6,No Answer,Y,Dean A.
COM002726,DC101104,10/09/2025,Call,5.2,Call Dropped,Y,Clare H.
COM002727,DC101104,2025-07-06,Outbound Call,9.5,Payment Arranged,Y,John C.
COM002728,DC101104,19/01/2025,Inbound Call,3.7,Payment Arranged,Y,Vincent P.
COM002729,DC101104,29/03/2025,SMS,,,Y,Carol W.
COM002730,DC101105,24/07/2026,Inbound Call,15.8,Payment Arranged,Y,Darren S.
COM002731,DC101106,2025-07-30,Outbound Call,18.5,Disputed Debt,Y,Lucy S.
COM002732,DC101106,2025-02-22,Inbound Call,4.4,,Y,Billy S.
COM002733,DC101106,2025-02-08,Call,7.4,Requested Callback,Unknown,Elliott D.
COM002734,DC101107,2026-04-27,Inbound Call,4.8,Refused to Pay,Y,Hollie H.
COM002735,DC101107,31/07/2026,Inbound Call,1.2,DSAR Request Logged,Y,Jay E.
COM002736,DC101107,01/25/2026,Inbound Call,11.6,Customer Confirmed Vulnerability,Y,Amelia M.
COM002737,DC101107,2026-06-30,Outbound Call,11.3,Disputed Debt,Y,Conor K.
COM002738,DC101107,19/04/2026,Inbound Call,18.3,Refused to Pay,Y,Jason H.
COM002739,DC101108,2026-06-07,Email,,Call Dropped,Unknown,Laura M.
COM002740,DC101109,12/05/2025,Letter,,Call Dropped,Y,Andrew C.
COM002741,DC101109,2025-07-18,outbound call,20.2,Disputed Debt,Y,Tracey M.
COM002742,DC101111,2026-09-21,Outbound Call,15.5,No Answer,Y,Denise K.
COM002743,DC101111,2026-07-02,Email,,Complaint Raised,Y,Terence P.
COM002744,DC101111,29-07-2026,Inbound Call,2.9,Payment Arranged,Y,Shirley P.
COM002745,DC101112,2026-09-05,outbound call,1.9,Complaint Raised,N,Maureen C.
COM002746,DC101114,2026-01-03,SMS,,Wrong Number,Unknown,Derek W.
COM002747,DC101114,2025-01-03,Call,7.4,Left Voicemail,N,Scott W.
COM002748,DC101114,30/04/2026,Call,20.9,Complaint Raised,Y,Ian P.
COM002749,DC101116,2026-05-05,Inbound Call,12.3,Refused to Pay,Y,Sara M.
COM002750,DC101117,08/06/2026,Call,17.0,DSAR Request Logged,Y,Fiona F.
COM002751,DC101117,2025-04-26,Call,16.8,Disputed Debt,Y,Christine J.
COM002752,DC101118,2025-07-05,SMS,,Wrong Number,Unknown,Danielle M.
COM002753,DC101119,2026-03-20,Call,10.5,Requested Callback,Y,Dorothy F.
COM002754,DC101120,2025-01-13,Inbound Call,21.3,No Answer,Y,Adam W.
COM002755,DC101120,2025-03-13,Call,10.1,Call Dropped,Y,Christian B.
COM002756,DC101120,2025-09-25,Inbound Call,12.1,Payment Arranged,Y,Charlotte G.
COM002757,DC101120,15/05/2025,Letter,,Customer Confirmed Vulnerability,Y,Victoria M.
COM002758,DC101120,23/09/2024,Inbound Call,8.2,No Answer,Y,Scott B.
COM002759,DC101121,2024-12-25,SMS,,Requested Callback,Y,Liam M.
COM002760,DC101121,2025-06-07,Inbound Call,14.9,No Answer,Y,Shirley J.
COM002761,DC101122,2025-02-23,SMS,,Customer Confirmed Vulnerability,N,Leigh P.
COM002762,DC101122,2025-03-20,Outbound Call,6.9,No Answer,Y,Marie W.
COM002763,DC101122,2024-06-07,Email,,Complaint Raised,Y,Grace M.
COM002764,DC101122,2024-07-09,Inbound Call,10.9,Call Dropped,Y,Dean F.
COM002765,DC101124,2026-01-21,Email,,No Answer,Y,Lorraine S.
COM002766,DC101124,20/02/2026,Inbound Call,20.7,Customer Confirmed Vulnerability,Y,Danny M.
COM002767,DC101124,2026-01-31,Outbound Call,10.1,No Answer,Y,Lesley T.
COM002768,DC101124,2026-08-09,outbound call,4.8,Requested Callback,Y,Tracey H.
COM002769,DC101125,2025-04-23,Inbound Call,5.9,Refused to Pay,Y,Olivia P.
COM002770,DC101125,2026-04-17,Letter,,DSAR Request Logged,Y,Christian P.
COM002771,DC101125,23/02/2026,SMS,,Disputed Debt,Y,Tracy B.
COM002772,DC101125,2026-06-24,Call,8.7,Wrong Number,Unknown,Adrian S.
COM002773,DC101125,03/03/2025,Letter,,Payment Arranged,Y,Judith L.
COM002774,DC101126,12/10/2025,Outbound Call,19.8,DSAR Request Logged,Y,Tony B.
COM002775,DC101126,19/09/2026,Email,,,Y,Louis G.
COM002776,DC101126,2026-02-05,Email,,No Answer,N,Marc G.
COM002777,DC101126,28/05/2025,Call,4.0,Customer Confirmed Vulnerability,Y,Karl S.
COM002778,DC101126,2025-08-10,SMS,,Requested Callback,Y,June C.
COM002779,DC101128,25/12/2025,SMS,,No Answer,Y,Robert B.
COM002780,DC101128,2026-05-06,outbound call,3.5,No Answer,Y,Joseph H.
COM002781,DC101128,17/01/2026,Call,18.8,Refused to Pay,Unknown,Adam R.
COM002782,DC101128,2026-02-24,outbound call,5.1,Complaint Raised,Y,Katy H.
COM002783,DC101128,2025-08-11,Call,15.8,DSAR Request Logged,Y,Tracey L.
COM002784,DC101128,2025-02-19,Inbound Call,7.1,Payment Arranged,Y,Amber W.
COM002785,DC101128,06/05/2026,Email,,Wrong Number,Y,Joseph A.
COM002786,DC101128,24-11-2025,Email,,Refused to Pay,N,Stewart C.
COM002787,DC101128,2025-08-08,SMS,,No Answer,Y,Irene W.
COM002788,DC101128,25-11-2025,outbound call,8.7,Left Voicemail,N,Joshua T.
COM002789,DC101129,13/02/2026,Inbound Call,5.3,Payment Arranged,Y,Lynne B.
COM002790,DC101129,2026-01-19,Inbound Call,12.5,Requested Callback,Y,Clifford I.
COM002791,DC101129,2026-04-30,Outbound Call,6.3,Refused to Pay,Y,Dennis L.
COM002792,DC101130,25/03/2026,Inbound Call,6.7,Payment Arranged,Y,Danny W.
COM002793,DC101130,2026-06-13,Inbound Call,19.2,Left Voicemail,Y,Heather W.
COM002794,DC101131,2025-03-02,Email,,No Answer,Y,Ryan W.
COM002795,DC101132,2025-04-28,SMS,,Requested Callback,Y,Carly M.
COM002796,DC101132,2026-08-23,Call,10.4,Left Voicemail,Y,Vanessa C.
COM002797,DC101133,2024-10-24,Email,,Left Voicemail,Y,Dorothy S.
COM002798,DC101133,2025-01-15,Call,19.7,Requested Callback,Y,Barry D.
COM002799,DC101133,21/05/2024,Inbound Call,14.8,Complaint Raised,Y,Mark M.
COM002800,DC101133,2024-06-25,Inbound Call,11.4,Requested Callback,Y,Carolyn B.
COM002801,DC101134,2025-07-08,Letter,,DSAR Request Logged,Y,Justin B.
COM002802,DC101134,21/06/2025,Letter,,Complaint Raised,Y,Dale H.
COM002803,DC101135,2026-07-19,Email,,Wrong Number,Y,Rachel R.
COM002804,DC101136,2026-09-21,outbound call,20.1,No Answer,Y,Timothy J.
COM002805,DC101137,2025-12-10,Email,,Left Voicemail,Y,Jasmine M.
COM002806,DC101139,18/06/2026,SMS,,Call Dropped,Y,Janice W.
COM002807,DC101139,2026-07-21,SMS,,No Answer,Y,Joshua B.
COM002808,DC101140,2026-07-31,Letter,,No Answer,Y,Joanne W.
COM002809,DC101141,04/22/2026,Outbound Call,13.0,Left Voicemail,N,Graham J.
COM002810,DC101141,2026-09-16,outbound call,8.7,Payment Arranged,Y,Julie S.
COM002811,DC101144,2026-06-05,Letter,,Payment Arranged,Y,Oliver H.
COM002812,DC101144,2025-06-23,SMS,,Payment Arranged,Y,Sharon B.
COM002813,DC101144,2025-02-06,Inbound Call,0.9,Refused to Pay,Y,Catherine G.
COM002814,DC101144,28/01/2026,Inbound Call,8.1,Wrong Number,Y,Naomi A.
COM002815,DC101144,2025-09-22,Call,7.8,Complaint Raised,Y,Jemma R.
COM002816,DC101145,2024-10-23,outbound call,1.0,Requested Callback,Y,Thomas G.
COM002817,DC101145,2025-09-16,Outbound Call,11.5,Disputed Debt,Y,Mohammad H.
COM002818,DC101146,30/08/2024,Letter,,Customer Confirmed Vulnerability,Y,Ben S.
COM002819,DC101146,19-07-2025,outbound call,4.0,Left Voicemail,Y,Liam M.
COM002820,DC101146,24/03/2024,Inbound Call,9.4,No Answer,Y,Hayley B.
COM002821,DC101146,11-03-2024,Inbound Call,13.6,Requested Callback,Y,Guy B.
COM002822,DC101147,06/04/2024,SMS,,Refused to Pay,N,Lee H.
COM002823,DC101147,2025-03-21,Call,14.7,Customer Confirmed Vulnerability,Y,Olivia C.
COM002824,DC101147,20-07-2025,Outbound Call,20.6,,Unknown,Leslie F.
COM002825,DC101147,2025-07-20,outbound call,8.8,No Answer,Y,Bruce F.
COM002826,DC101147,2024-11-20,Inbound Call,5.3,Left Voicemail,Y,Samantha H.
COM002827,DC101148,2026-04-03,SMS,,Refused to Pay,Y,Cheryl G.
COM002828,DC101148,2026-01-15,Outbound Call,14.3,Payment Arranged,Unknown,Jordan L.
COM002829,DC101148,24/02/2026,Call,9.0,Payment Arranged,N,Brett L.
COM002830,DC101148,2025-09-14,Call,8.0,Payment Arranged,Y,Carole A.
COM002831,DC101149,2023-12-08,Letter,,,Y,Joe L.
COM002832,DC101149,2025-02-26,Letter,,Left Voicemail,Y,Gordon K.
COM002833,DC101150,2024-01-18,Email,,,Unknown,Joel C.
COM002834,DC101150,26/11/2024,Call,18.9,No Answer,Y,Billy B.
COM002835,DC101150,2023-11-19,Email,,Payment Arranged,Y,Dylan W.
COM002836,DC101150,11/02/2025,Letter,,Left Voicemail,Y,Lucy H.
COM002837,DC101151,24/01/2026,Outbound Call,13.1,No Answer,Y,Mathew H.
COM002838,DC101151,09/05/2026,Email,,Complaint Raised,Y,Richard W.
COM002839,DC101151,2025-10-17,Email,,Payment Arranged,Y,Eleanor S.
COM002840,DC101151,2026-03-30,Inbound Call,9.6,Requested Callback,Y,Scott R.
COM002841,DC101152,2026-03-15,Outbound Call,19.5,Wrong Number,Y,Gary P.
COM002842,DC101154,2026-04-16,Letter,,DSAR Request Logged,Y,Pauline A.
COM002843,DC101154,08-02-2026,Letter,,No Answer,Y,Martin H.
